img_id,text,0,1,2,3,4,5,6,7,8,9
51.jpg,103679N,1,1,0,1,0,0,1,1,0,1
510.jpg,112T5633,0,1,1,1,0,1,1,0,0,0
511.jpg,95T7304,1,0,0,1,1,1,0,1,0,1
512.jpg,167T5598,0,1,0,0,0,1,1,1,1,1
513.jpg,107T5823,1,1,1,1,0,1,0,1,1,0
514.jpg,64T2661,0,1,1,0,1,0,1,0,0,0
515.jpg,133T9146,0,1,0,1,1,0,1,0,0,1
516.jpg,180T228,1,1,1,0,0,0,0,0,1,0
517.jpg,57T4350,1,0,0,1,1,1,0,1,0,0
518.jpg,149T7951,0,1,0,0,1,1,0,1,0,1
519.jpg,160T1641,1,1,0,0,1,0,1,0,0,0
52.jpg,96T3734,0,0,0,1,1,0,1,1,0,1
520.jpg,90T8892,1,0,1,0,0,0,0,0,1,1
521.jpg,131T870,1,1,0,1,0,0,0,1,1,0
522.jpg,73T7689,0,0,0,1,0,0,1,1,1,1
523.jpg,103T1451,1,1,0,1,1,1,0,0,0,0
524.jpg,58T2527,0,0,1,0,0,1,0,1,1,0
525.jpg,70T296,1,0,1,0,0,0,1,1,0,1
526.jpg,138T8409,1,1,0,1,1,0,0,0,1,1
527.jpg,108T4002,1,1,1,0,1,0,0,0,1,0
528.jpg,93T140,1,1,0,1,1,0,0,0,0,1
529.jpg,167T5257,0,1,1,0,0,1,1,1,0,0
53.jpg,85T4578,0,0,0,0,1,1,0,1,1,0
530.jpg,152T6105,1,1,1,0,0,1,1,0,0,0
531.jpg,81T4001,1,1,0,0,1,0,0,0,1,0
532.jpg,73T1617,0,1,0,1,0,0,1,1,0,0
533.jpg,91T2998,0,1,1,0,0,0,0,0,1,1
534.jpg,167T5102,1,1,1,0,0,1,1,1,0,0
535.jpg,121T237,0,1,1,1,0,0,0,1,0,0
536.jpg,188T6472,0,1,1,0,1,0,1,1,1,0
537.jpg,86T9955,0,0,0,0,0,1,1,0,1,1
539.jpg,42T3076,1,0,1,1,1,0,1,1,0,0
54.jpg,168T207,1,1,1,0,0,0,1,1,1,0
540.jpg,116T8703,1,1,0,1,0,0,1,1,1,0
541.jpg,110T533,1,1,0,1,0,1,0,0,0,0
542.jpg,47T1187,0,1,0,0,1,0,0,1,1,0
543.jpg,81T9062,1,1,1,0,0,0,1,0,1,1
544.jpg,100T9345,1,1,0,1,1,1,0,0,0,1
545.jpg,110T4884,1,1,0,0,1,0,0,0,1,0
546.jpg,87T8179,0,1,0,0,0,0,0,1,1,1
547.jpg,175T7944,0,1,0,0,1,1,0,1,0,1
548.jpg,165T7878,0,1,0,0,0,1,1,1,1,0
549.jpg,62T9920,1,0,1,0,0,0,1,0,0,1
55.jpg,137T9189,0,1,0,1,0,0,0,1,1,1
550.jpg,116T8703,1,1,0,1,0,0,1,1,1,0
551.jpg,63T4719,0,1,0,1,1,0,1,1,0,1
552.jpg,132T3446,0,1,1,1,1,0,1,0,0,0
553.jpg,153T3296,0,1,1,1,0,1,1,0,0,1
554.jpg,94T8974,0,0,0,0,1,0,0,1,1,1
555.jpg,142T4034,1,1,1,1,1,0,0,0,0,0
557.jpg,120T4640,1,1,1,0,1,0,1,0,0,0
558.jpg,188T1222,0,1,1,0,0,0,0,0,1,0
559.jpg,163T8312,0,1,1,1,0,0,1,0,1,0
56.jpg,121T237,0,1,1,1,0,0,0,1,0,0
560.jpg,110T3517,1,1,0,1,0,1,0,1,0,0
561.jpg,149T8284,0,1,1,0,1,0,0,0,1,1
562.jpg,176T4062,1,1,1,0,1,0,1,1,0,0
563.jpg,195T668,0,1,0,0,0,1,1,0,1,1
564.jpg,132T6885,0,1,1,1,0,1,1,0,1,0
565.jpg,94T1365,0,1,0,1,1,1,1,0,0,1
566.jpg,58T5526,0,0,1,0,0,1,1,0,1,0
567.jpg,91T7133,0,1,0,1,0,0,0,1,0,1
569.jpg,122T8467,0,1,1,0,1,0,1,1,1,0
57.jpg,52T4350,1,0,1,1,1,1,0,0,0,0
570.jpg,79T2589,0,0,1,0,0,1,0,1,1,1
571.jpg,126T4230,1,1,1,1,1,0,1,0,0,0
572.jpg,151T8095,1,1,0,0,0,1,0,0,1,1
573.jpg,105T6789,1,1,0,0,0,1,1,1,1,1
574.jpg,98T528,0,0,1,0,0,1,0,0,1,1
575.jpg,145T1093,1,1,0,1,1,1,0,0,0,1
576.jpg,72T6300,1,0,1,1,0,0,1,1,0,0
577.jpg,156T864,0,1,0,0,1,1,1,0,1,0
578.jpg,81T8729,0,1,1,0,0,0,0,1,1,1
579.jpg,53T8723,0,0,1,1,0,1,0,1,1,0
58.jpg,187T2381,0,1,1,1,0,0,0,1,1,0
580.jpg,155T5239,0,1,1,1,0,1,0,0,0,1
581.jpg,68T2202,1,0,1,0,0,0,1,0,1,0
582.jpg,133T1130,1,1,0,1,0,0,0,0,0,0
583.jpg,68T8107,1,1,0,0,0,0,1,1,1,0
584.jpg,177T2784,0,1,1,0,1,0,0,1,1,0
585.jpg,87T9294,0,0,1,0,1,0,0,1,1,1
586.jpg,96T3734,0,0,0,1,1,0,1,1,0,1
587.jpg,57T4911,0,1,0,0,1,1,0,1,0,1
588.jpg,89T7122,0,1,1,0,0,0,0,1,1,1
589.jpg,132T820,1,1,1,1,0,0,0,0,1,0
59.jpg,179T7121,0,1,1,0,0,0,0,1,0,1
590.jpg,78T1238,0,1,1,1,0,0,0,1,1,0
591.jpg,93T4591,0,1,0,1,1,1,0,0,0,1
592.jpg,149T8284,0,1,1,0,1,0,0,0,1,1
593.jpg,94T8974,0,0,0,0,1,0,0,1,1,1
594.jpg,106T1334,1,1,0,1,1,0,1,0,0,0
595.jpg,89T5864,0,0,0,0,1,1,1,0,1,1
596.jpg,129T3276,0,1,1,1,0,0,1,1,0,1
597.jpg,83T8531,0,1,0,1,0,1,0,0,1,0
598.jpg,179T159,0,1,0,0,0,1,0,1,0,1
599.jpg,125T2765,0,1,1,0,0,1,1,1,0,0
6.jpg,121T4099,1,1,1,0,1,0,0,0,0,1
60.jpg,74T3019,1,1,0,1,1,0,0,1,0,1
600.jpg,105T4924,1,1,1,0,1,1,0,0,0,1
601.jpg,60T3044,1,0,0,1,1,0,1,0,0,0
602.jpg,117T9884,0,1,0,0,1,0,0,1,1,1
603.jpg,112T8576,0,1,1,0,0,1,1,1,1,0
604.jpg,147T6538,0,1,0,1,1,1,1,1,1,0
605.jpg,125T7725,0,1,1,0,0,1,0,1,0,0
606.jpg,172T6302,1,1,1,1,0,0,1,1,0,0
607.jpg,86T9785,0,0,0,0,0,1,1,1,1,1
608.jpg,163T3168,0,1,0,1,0,0,1,0,1,0
609.jpg,60T9658,1,0,0,0,0,1,1,0,1,1
61.jpg,77T4378,0,0,0,1,1,0,0,1,1,0
610.jpg,81T2965,0,1,1,0,0,1,1,0,1,1
611.jpg,182T1735,0,1,1,1,0,1,0,1,1,0
612.jpg,137T9189,0,1,0,1,0,0,0,1,1,1
613.jpg,140T7487,1,1,0,0,1,0,0,1,1,0
614.jpg,94T8974,0,0,0,0,1,0,0,1,1,1
615.jpg,127T59,0,1,1,0,0,1,0,1,0,1
616.jpg,89T4187,0,1,0,0,1,0,0,1,1,1
617.jpg,152T6105,1,1,1,0,0,1,1,0,0,0
618.jpg,138T9604,1,1,0,1,1,0,1,0,1,1
619.jpg,132T7367,0,1,1,1,0,0,1,1,0,0
62.jpg,120T5039,1,1,1,1,0,1,0,0,0,1
620.jpg,129T3973,0,1,1,1,0,0,0,1,0,1
621.jpg,75T8421,0,1,1,0,1,1,0,1,1,0
622.jpg,88T7703,1,0,0,1,0,0,0,1,1,0
623.jpg,64T7992,0,0,1,0,1,0,1,1,0,1
624.jpg,135T5332,0,1,1,1,0,1,0,0,0,0
625.jpg,127T59,0,1,1,0,0,1,0,1,0,1
626.jpg,138T2415,0,1,1,1,1,1,0,0,1,0
627.jpg,77T8377,0,0,0,1,0,0,0,1,1,0
628.jpg,114T8377,0,1,0,1,1,0,0,1,1,0
629.jpg,122T1065,1,1,1,0,0,1,1,0,0,0
63.jpg,135T5906,1,1,0,1,0,1,1,0,0,1
630.jpg,68T6341,0,1,0,1,1,0,1,0,1,0
631.jpg,95T4837,0,0,0,1,1,1,0,1,1,1
632.jpg,164T9053,1,1,0,1,1,1,1,0,0,1
633.jpg,113T9996,0,1,0,1,0,0,1,0,0,1
634.jpg,182T2759,0,1,1,0,0,1,0,1,1,1
635.jpg,92T9925,0,0,1,0,0,1,0,0,0,1
636.jpg,165T895,0,1,0,0,0,1,1,0,1,1
637.jpg,65T6646,0,0,0,0,1,1,1,0,0,0
638.jpg,96T1047,1,1,0,0,1,0,1,1,0,1
639.jpg,109T2328,1,1,1,1,0,0,0,0,1,1
64.jpg,181T3690,1,1,0,1,0,0,1,0,1,1
640.jpg,135T7533,0,1,0,1,0,1,0,1,0,0
641.jpg,165T7119,0,1,0,0,0,1,1,1,0,1
642.jpg,122T7105,1,1,1,0,0,1,0,1,0,0
643.jpg,71T7292,0,1,1,0,0,0,0,1,0,1
644.jpg,71T1524,0,1,1,0,1,1,0,1,0,0
645.jpg,81T8729,0,1,1,0,0,0,0,1,1,1
646.jpg,110T4884,1,1,0,0,1,0,0,0,1,0
647.jpg,41T1310,1,1,0,1,1,0,0,0,0,0
648.jpg,95T6758,0,0,0,0,0,1,1,1,1,1
649.jpg,76T3222,0,0,1,1,0,0,1,1,0,0
65.jpg,96T3734,0,0,0,1,1,0,1,1,0,1
650.jpg,179T159,0,1,0,0,0,1,0,1,0,1
651.jpg,132T7260,1,1,1,1,0,0,1,1,0,0
652.jpg,94T3458,0,0,0,1,1,1,0,0,1,1
653.jpg,82T1546,0,1,1,0,1,1,1,0,1,0
654.jpg,61T2580,1,1,1,0,0,1,1,0,1,0
655.jpg,141T9185,0,1,0,0,1,1,0,0,1,1
656.jpg,106T5997,1,1,0,0,0,1,1,1,0,1
657.jpg,57T2904,1,0,1,0,1,1,0,1,0,1
658.jpg,116T2847,0,1,1,0,1,0,1,1,1,0
659.jpg,175T2720,1,1,1,0,0,1,0,1,0,0
66.jpg,136T9687,0,1,0,1,0,0,1,1,1,1
660.jpg,93T5882,0,0,1,1,0,1,0,0,1,1
661.jpg,139T2785,0,1,1,1,0,1,0,1,1,1
662.jpg,171T9707,1,1,0,0,0,0,0,1,0,1
663.jpg,110T2456,1,1,1,0,1,1,1,0,0,0
664.jpg,170T3404,1,1,0,1,1,0,0,1,0,0
665.jpg,92T85,0,0,1,0,0,1,0,0,1,1
666.jpg,96T3734,0,0,0,1,1,0,1,1,0,1
667.jpg,194T558,0,1,0,0,1,1,0,0,1,1
668.jpg,51T4433,0,1,0,1,1,1,0,0,0,0
669.jpg,118T9630,1,1,0,1,0,0,1,0,1,1
67.jpg,117T3989,0,1,0,1,0,0,0,1,1,1
670.jpg,107T5411,1,1,0,0,1,1,0,1,0,0
671.jpg,187T7813,0,1,0,1,0,0,0,1,1,0
672.jpg,63T5091,1,1,0,1,0,1,1,0,0,1
673.jpg,107T7596,1,1,0,0,0,1,1,1,0,1
674.jpg,162T6108,1,1,1,0,0,0,1,0,1,0
675.jpg,129T2976,0,1,1,0,0,0,1,1,0,1
676.jpg,84T2486,0,0,1,0,1,0,1,0,1,0
677.jpg,130T2637,1,1,1,1,0,0,1,1,0,0
678.jpg,156T775,0,1,0,0,0,1,1,1,0,0
679.jpg,131T404,1,1,0,1,1,0,0,0,0,0
68.jpg,171T8084,1,1,0,0,1,0,0,1,1,0
680.jpg,87T382,0,0,1,1,0,0,0,1,1,0
681.jpg,121T237,0,1,1,1,0,0,0,1,0,0
682.jpg,160T6356,1,1,0,1,0,1,1,0,0,0
683.jpg,161T3230,1,1,1,1,0,0,1,0,0,0
684.jpg,181T9656,0,1,0,0,0,1,1,0,1,1
685.jpg,145T9128,0,1,1,0,1,1,0,0,1,1
686.jpg,59T6719,0,1,0,0,0,1,1,1,0,1
687.jpg,95T7304,1,0,0,1,1,1,0,1,0,1
688.jpg,111T5779,0,1,0,0,0,1,0,1,0,1
689.jpg,100T5333,1,1,0,1,0,1,0,0,0,0
69.jpg,115T5367,0,1,0,1,0,1,1,1,0,0
690.jpg,124T6062,1,1,1,0,1,0,1,0,0,0
691.jpg,116T1701,1,1,0,0,0,0,1,1,0,0
692.jpg,71T7292,0,1,1,0,0,0,0,1,0,1
693.jpg,77T6823,0,0,1,1,0,0,1,1,1,0
694.jpg,128T9146,0,1,1,0,1,0,1,0,1,1
695.jpg,84T449,0,0,0,0,1,0,0,0,1,1
696.jpg,176T2777,0,1,1,0,0,0,1,1,0,0
697.jpg,82T874,0,0,1,0,1,0,0,1,1,0
698.jpg,188T543,0,1,0,1,1,1,0,0,1,0
699.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
7.jpg,160T7750,1,1,0,0,0,1,1,1,0,0
70.jpg,158T536,0,1,0,1,0,1,1,0,1,0
700.jpg,111T5779,0,1,0,0,0,1,0,1,0,1
701.jpg,80T4161,1,1,0,0,1,0,1,0,1,0
702.jpg,104T489,1,1,0,0,1,0,0,0,1,1
703.jpg,89T4187,0,1,0,0,1,0,0,1,1,1
704.jpg,82T5301,1,1,1,1,0,1,0,0,1,0
705.jpg,92T4328,0,0,1,1,1,0,0,0,1,1
706.jpg,89T2811,0,1,1,0,0,0,0,0,1,1
707.jpg,135T4716,0,1,0,1,1,1,1,1,0,0
708.jpg,190T8391,1,1,0,1,0,0,0,0,1,1
709.jpg,155T1216,0,1,1,0,0,1,1,0,0,0
71.jpg,62T9640,1,0,1,0,1,0,1,0,0,1
710.jpg,102T6927,1,1,1,0,0,0,1,1,0,1
711.jpg,105T6789,1,1,0,0,0,1,1,1,1,1
712.jpg,118T959,0,1,0,0,0,1,0,0,1,1
713.jpg,45T6480,1,0,0,0,1,1,1,0,1,0
714.jpg,138T1769,0,1,0,1,0,0,1,1,1,1
715.jpg,62T9734,0,0,1,1,1,0,1,1,0,1
716.jpg,96T4579,0,0,0,0,1,1,1,1,0,1
717.jpg,133T9146,0,1,0,1,1,0,1,0,0,1
718.jpg,146T1066,1,1,0,0,1,0,1,0,0,0
719.jpg,149T3297,0,1,1,1,1,0,0,1,0,1
72.jpg,114T8377,0,1,0,1,1,0,0,1,1,0
720.jpg,191T5373,0,1,0,1,0,1,0,1,0,1
721.jpg,167T2217,0,1,1,0,0,0,1,1,0,0
722.jpg,74T4161,0,1,0,0,1,0,1,1,0,0
723.jpg,77T4378,0,0,0,1,1,0,0,1,1,0
724.jpg,74T1653,0,1,0,1,1,1,1,1,0,0
725.jpg,146T5543,0,1,0,1,1,1,1,0,0,0
726.jpg,163T3647,0,1,0,1,1,0,1,1,0,0
727.jpg,155T4578,0,1,0,0,1,1,0,1,1,0
728.jpg,93T140,1,1,0,1,1,0,0,0,0,1
729.jpg,159T7948,0,1,0,0,1,1,0,1,1,1
73.jpg,178T9454,0,1,0,0,1,1,0,1,1,1
730.jpg,116T2847,0,1,1,0,1,0,1,1,1,0
731.jpg,152T4908,1,1,1,0,1,1,0,0,1,1
732.jpg,89T4187,0,1,0,0,1,0,0,1,1,1
733.jpg,130T2637,1,1,1,1,0,0,1,1,0,0
735.jpg,141T6603,1,1,0,1,1,0,1,0,0,0
736.jpg,90T9848,1,0,0,0,1,0,0,0,1,1
737.jpg,119T6926,0,1,1,0,0,0,1,0,0,1
738.jpg,131T954,0,1,0,1,1,1,0,0,0,1
739.jpg,103T1451,1,1,0,1,1,1,0,0,0,0
74.jpg,139T8869,0,1,0,1,0,0,1,0,1,1
740.jpg,191T1006,1,1,0,0,0,0,1,0,0,1
741.jpg,135T5906,1,1,0,1,0,1,1,0,0,1
742.jpg,164T9653,0,1,0,1,1,1,1,0,0,1
743.jpg,107T5823,1,1,1,1,0,1,0,1,1,0
744.jpg,93T3095,1,0,0,1,0,1,0,0,0,1
745.jpg,146T2878,0,1,1,0,1,0,1,1,1,0
746.jpg,116T3668,0,1,0,1,0,0,1,0,1,0
747.jpg,153T7132,0,1,1,1,0,1,0,1,0,0
748.jpg,24T1398,0,1,1,1,1,0,0,0,1,1
749.jpg,63T366,0,0,0,1,0,0,1,0,0,0
75.jpg,68T3759,0,0,0,1,0,1,1,1,1,1
750.jpg,99T2310,1,1,1,1,0,0,0,0,0,1
751.jpg,155T945,0,1,0,0,1,1,0,0,0,1
752.jpg,172T4715,0,1,1,0,1,1,0,1,0,0
753.jpg,140T9240,1,1,1,0,1,0,0,0,0,1
754.jpg,142T1369,0,1,1,1,1,0,1,0,0,1
755.jpg,132T7367,0,1,1,1,0,0,1,1,0,0
756.jpg,123T6324,0,1,1,1,1,0,1,0,0,0
757.jpg,132T7367,0,1,1,1,0,0,1,1,0,0
758.jpg,176T4062,1,1,1,0,1,0,1,1,0,0
759.jpg,30T841,1,1,0,1,1,0,0,0,1,0
76.jpg,133T9146,0,1,0,1,1,0,1,0,0,1
760.jpg,137T2430,1,1,1,1,1,0,0,1,0,0
761.jpg,106T2736,1,1,1,1,0,0,1,1,0,0
762.jpg,77T8769,0,0,0,0,0,0,1,1,1,1
763.jpg,108T5333,1,1,0,1,0,1,0,0,1,0
764.jpg,156T4000,1,1,0,0,1,1,1,0,0,0
765.jpg,171T6934,0,1,0,1,1,0,1,1,0,1
766.jpg,161T3747,0,1,0,1,1,0,1,1,0,0
767.jpg,111T2799,0,1,1,0,0,0,0,1,0,1
768.jpg,94T3236,0,0,1,1,1,0,1,0,0,1
769.jpg,156T864,0,1,0,0,1,1,1,0,1,0
77.jpg,130T9996,1,1,0,1,0,0,1,0,0,1
770.jpg,104T8766,1,1,0,0,1,0,1,1,1,0
771.jpg,131T8105,1,1,0,1,0,1,0,0,1,0
772.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
773.jpg,131T8840,1,1,0,1,1,0,0,0,1,0
774.jpg,95T4837,0,0,0,1,1,1,0,1,1,1
775.jpg,94T573,0,0,0,1,1,1,0,1,0,1
776.jpg,147T830,1,1,0,1,1,0,0,1,1,0
777.jpg,182T1303,1,1,1,1,0,0,0,0,1,0
778.jpg,172T9314,0,1,1,1,1,0,0,1,0,1
779.jpg,194T3593,0,1,0,1,1,1,0,0,0,1
78.jpg,72T5043,1,0,1,1,1,1,0,1,0,0
780.jpg,95T2658,0,0,1,0,0,1,1,0,1,1
781.jpg,194T5866,0,1,0,0,1,1,1,0,1,1
782.jpg,127T9733,0,1,1,1,0,0,0,1,0,1
783.jpg,130T8988,1,1,0,1,0,0,0,0,1,1
784.jpg,191T2774,0,1,1,0,1,0,0,1,0,1
785.jpg,96T4579,0,0,0,0,1,1,1,1,0,1
786.jpg,134T4413,0,1,0,1,1,0,0,0,0,0
787.jpg,178T8196,0,1,0,0,0,0,1,1,1,1
788.jpg,62T9734,0,0,1,1,1,0,1,1,0,1
789.jpg,175T5973,0,1,0,1,0,1,0,1,0,1
79.jpg,45T6480,1,0,0,0,1,1,1,0,1,0
790.jpg,117T5948,0,1,0,0,1,1,0,1,1,1
791.jpg,191T2827,0,1,1,0,0,0,0,1,1,1
792.jpg,83T9393,0,0,0,1,0,0,0,0,1,1
793.jpg,156T1451,0,1,0,0,1,1,1,0,0,0
794.jpg,113T9996,0,1,0,1,0,0,1,0,0,1
795.jpg,80T4950,1,0,0,0,1,1,0,0,1,1
796.jpg,59T9102,1,1,1,0,0,1,0,0,0,1
797.jpg,118T959,0,1,0,0,0,1,0,0,1,1
798.jpg,74T5775,0,0,0,0,1,1,0,1,0,0
799.jpg,137T8159,0,1,0,1,0,1,0,1,1,1
8.jpg,39T5898,0,0,0,1,0,1,0,0,1,1
80.jpg,150T8546,1,1,0,0,1,1,1,0,1,0
800.jpg,62T6569,0,0,1,0,0,1,1,0,0,1
801.jpg,170T6375,1,1,0,1,0,1,1,1,0,0
802.jpg,117T7506,1,1,0,0,0,1,1,1,0,0
803.jpg,60T9658,1,0,0,0,0,1,1,0,1,1
804.jpg,188T6472,0,1,1,0,1,0,1,1,1,0
805.jpg,90T9848,1,0,0,0,1,0,0,0,1,1
806.jpg,117T3941,0,1,0,1,1,0,0,1,0,1
807.jpg,71T1524,0,1,1,0,1,1,0,1,0,0
808.jpg,76T1251,0,1,1,0,0,1,1,1,0,0
809.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
81.jpg,143T1094,1,1,0,1,1,0,0,0,0,1
810.jpg,145T4948,0,1,0,0,1,1,0,0,1,1
811.jpg,192T5075,1,1,1,0,0,1,0,1,0,1
812.jpg,100T5333,1,1,0,1,0,1,0,0,0,0
813.jpg,84T2486,0,0,1,0,1,0,1,0,1,0
814.jpg,160T8650,1,1,0,0,0,1,1,0,1,0
815.jpg,130T6707,1,1,0,1,0,0,1,1,0,0
816.jpg,90T3095,1,0,0,1,0,1,0,0,0,1
817.jpg,96T8557,0,0,0,0,0,1,1,1,1,1
818.jpg,84T6404,1,0,0,0,1,0,1,0,1,0
819.jpg,128T461,0,1,1,0,1,0,1,0,1,0
82.jpg,65T3230,1,0,1,1,0,1,1,0,0,0
820.jpg,190T413,1,1,0,1,1,0,0,0,0,1
821.jpg,190T8391,1,1,0,1,0,0,0,0,1,1
822.jpg,107T5783,1,1,0,1,0,1,0,1,1,0
823.jpg,126T6144,0,1,1,0,1,0,1,0,0,0
824.jpg,87T8179,0,1,0,0,0,0,0,1,1,1
825.jpg,52T6994,0,0,1,0,1,1,1,0,0,1
826.jpg,153T6228,0,1,1,1,0,1,1,0,1,0
827.jpg,90T1397,1,1,0,1,0,0,0,1,0,1
828.jpg,175T6734,0,1,0,1,1,1,1,1,0,0
829.jpg,140T5408,1,1,0,0,1,1,0,0,1,0
83.jpg,179T7121,0,1,1,0,0,0,0,1,0,1
830.jpg,70T8424,1,0,1,0,1,0,0,1,1,0
831.jpg,177T1523,0,1,1,1,0,1,0,1,0,0
832.jpg,105T294,1,1,1,0,1,1,0,0,0,1
833.jpg,108T5333,1,1,0,1,0,1,0,0,1,0
834.jpg,143T4790,1,1,0,1,1,0,0,1,0,1
835.jpg,91T1493,0,1,0,1,1,0,0,0,0,1
836.jpg,76T2714,0,1,1,0,1,0,1,1,0,0
837.jpg,104T489,1,1,0,0,1,0,0,0,1,1
838.jpg,164T8276,0,1,1,0,1,0,1,1,1,0
839.jpg,78T7729,0,0,1,0,0,0,0,1,1,1
84.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
840.jpg,62T5289,0,0,1,0,0,1,1,0,1,1
841.jpg,140T9240,1,1,1,0,1,0,0,0,0,1
842.jpg,53T8723,0,0,1,1,0,1,0,1,1,0
843.jpg,112T6434,0,1,1,1,1,0,1,0,0,0
844.jpg,131T8840,1,1,0,1,1,0,0,0,1,0
845.jpg,91T4293,0,1,1,1,1,0,0,0,0,1
846.jpg,156T1451,0,1,0,0,1,1,1,0,0,0
847.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
848.jpg,159T3782,0,1,1,1,0,1,0,1,1,1
849.jpg,188T4228,0,1,1,0,1,0,0,0,1,0
85.jpg,178T5826,0,1,1,0,0,1,1,1,1,0
850.jpg,135T5332,0,1,1,1,0,1,0,0,0,0
851.jpg,149T1332,0,1,1,1,1,0,0,0,0,1
852.jpg,160T5065,1,1,0,0,0,1,1,0,0,0
853.jpg,170T7645,1,1,0,0,1,1,1,1,0,0
854.jpg,175T4637,0,1,0,1,1,1,1,1,0,0
855.jpg,122T7016,1,1,1,0,0,0,1,1,0,0
856.jpg,161T9960,1,1,0,0,0,0,1,0,0,1
857.jpg,86T2400,1,0,1,0,1,0,1,0,1,0
858.jpg,150T8546,1,1,0,0,1,1,1,0,1,0
859.jpg,115T7821,0,1,1,0,0,1,0,1,1,0
86.jpg,111T4151,0,1,0,0,1,1,0,0,0,0
860.jpg,72T7706,1,0,1,0,0,0,1,1,0,0
861.jpg,179T7121,0,1,1,0,0,0,0,1,0,1
862.jpg,116T2847,0,1,1,0,1,0,1,1,1,0
863.jpg,79T9778,0,0,0,0,0,0,0,1,1,1
864.jpg,163T3168,0,1,0,1,0,0,1,0,1,0
865.jpg,128T9146,0,1,1,0,1,0,1,0,1,1
866.jpg,78T140,1,1,0,0,1,0,0,1,1,0
867.jpg,157T3518,0,1,0,1,0,1,0,1,1,0
868.jpg,74T366,0,0,0,1,1,0,1,1,0,0
869.jpg,96T4579,0,0,0,0,1,1,1,1,0,1
87.jpg,153T3222,0,1,1,1,0,1,0,0,0,0
870.jpg,157T8796,0,1,0,0,0,1,1,1,1,1
871.jpg,145T9128,0,1,1,0,1,1,0,0,1,1
872.jpg,105T4924,1,1,1,0,1,1,0,0,0,1
873.jpg,160T4041,1,1,0,0,1,0,1,0,0,0
874.jpg,56T1601,1,1,0,0,0,1,1,0,0,0
875.jpg,116T6898,0,1,0,0,0,0,1,0,1,1
876.jpg,112T876,0,1,1,0,0,0,1,1,1,0
877.jpg,164T5864,0,1,0,0,1,1,1,0,1,0
878.jpg,177T8953,0,1,0,1,0,1,0,1,1,1
879.jpg,125T7725,0,1,1,0,0,1,0,1,0,0
88.jpg,101T6950,1,1,0,0,0,1,1,0,0,1
880.jpg,65T3230,1,0,1,1,0,1,1,0,0,0
881.jpg,182T1735,0,1,1,1,0,1,0,1,1,0
882.jpg,149T7951,0,1,0,0,1,1,0,1,0,1
883.jpg,144T480,1,1,0,0,1,0,0,0,1,0
884.jpg,153T3718,0,1,0,1,0,1,0,1,1,0
885.jpg,181T2562,0,1,1,0,0,1,1,0,1,0
886.jpg,167T5102,1,1,1,0,0,1,1,1,0,0
887.jpg,130T8988,1,1,0,1,0,0,0,0,1,1
888.jpg,65T3230,1,0,1,1,0,1,1,0,0,0
889.jpg,179T5776,0,1,0,0,0,1,1,1,0,1
89.jpg,103T1451,1,1,0,1,1,1,0,0,0,0
890.jpg,150T8546,1,1,0,0,1,1,1,0,1,0
891.jpg,175T6734,0,1,0,1,1,1,1,1,0,0
892.jpg,130T1077,1,1,0,1,0,0,0,1,0,0
893.jpg,123T1747,0,1,1,1,1,0,0,1,0,0
894.jpg,165T895,0,1,0,0,0,1,1,0,1,1
895.jpg,162T9979,0,1,1,0,0,0,1,1,0,1
896.jpg,103679N,1,1,0,1,0,0,1,1,0,1
897.jpg,62T3927,0,0,1,1,0,0,1,1,0,1
898.jpg,65T6646,0,0,0,0,1,1,1,0,0,0
899.jpg,170T7769,1,1,0,0,0,0,1,1,0,1
9.jpg,157T6832,0,1,1,1,0,1,1,1,1,0
90.jpg,70T8569,1,0,0,0,0,1,1,1,1,1
900.jpg,180T228,1,1,1,0,0,0,0,0,1,0
901.jpg,87T2225,0,0,1,0,0,1,0,1,1,0
902.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
903.jpg,109T6585,1,1,0,0,0,1,1,0,1,1
904.jpg,177T2854,0,1,1,0,1,1,0,1,1,0
905.jpg,75T4018,1,1,0,0,1,1,0,1,1,0
906.jpg,121T4909,1,1,1,0,1,0,0,0,0,1
907.jpg,162T9979,0,1,1,0,0,0,1,1,0,1
908.jpg,115T5367,0,1,0,1,0,1,1,1,0,0
91.jpg,79T6664,0,0,0,0,1,0,1,1,0,1
910.jpg,106T2131,1,1,1,1,0,0,1,0,0,0
92.jpg,156T6516,0,1,0,0,0,1,1,0,0,0
93.jpg,99T1341,0,1,0,1,1,0,0,0,0,1
94.jpg,162T9979,0,1,1,0,0,0,1,1,0,1
95.jpg,39T8707,1,0,0,1,0,0,0,1,1,1
96.jpg,92T589,0,0,1,0,0,1,0,0,1,1
97.jpg,180T706,1,1,0,0,0,0,1,1,1,0
98.jpg,87T7369,0,0,0,1,0,0,1,1,1,1
99.jpg,159T8894,0,1,0,0,1,1,0,0,1,1
